,id,label,length,group
5005,MK660713.1,Phages,40234,train
5006,MH617026.2,Phages,4950,train
5007,NC_024392.1,Phages,66676,train
5008,KU197014.1,Phages,49241,train
5009,MH617361.2,Phages,4334,train
5010,MG925352.1,Phages,41544,train
5011,CU468217.1,Phages,62337,train
5012,MK814750.1,Phages,41454,train
5013,KC139569.1,Phages,3739,train
5014,DQ079872.1,Phages,6039,train
5015,MK112554.1,Phages,153817,train
5016,KC182543.1,Phages,29247,train
5017,NC_031113.1,Phages,44513,train
5018,AF011378.1,Phages,28451,train
5019,MK449003.1,Phages,40810,train
5020,KJ578778.1,Phages,29255,train
5021,NC_040328.1,Phages,5360,train
5022,MK719708.1,Phages,80400,train
5023,KY652725.1,Phages,41697,train
5024,EF070329.1,Phages,9484,train
5025,NC_020858.2,Phages,40929,train
5026,CP025902.1,Phages,13549,train
5027,MK524515.1,Phages,43700,train
5028,NC_023741.1,Phages,69641,train
5029,MK719737.1,Phages,83415,train
5030,MK892642.1,Phages,37760,train
5031,MK494092.1,Phages,73210,train
5032,DQ398048.1,Phages,67188,train
5033,MH617073.2,Phages,4149,train
5034,KX266568.1,Phages,5577,train
5035,KF373730.1,Phages,176041,train
5036,MN183285.1,Phages,156223,train
5037,NC_021797.1,Phages,6453,train
5038,MH572347.1,Phages,4417,train
5039,NC_015274.1,Phages,56506,train
5040,MH807811.1,Phages,44364,train
5041,DQ227764.1,Phages,27453,train
5042,MG557618.1,Phages,140358,train
5043,MH617099.2,Phages,4904,train
5044,JQ182729.1,Phages,40029,train
5045,MK376963.1,Phages,62684,train
5046,KX449361.1,Phages,39167,train
5047,NC_025434.1,Phages,62699,train
5048,MH617411.1,Phages,8317,train
5049,GQ478084.1,Phages,36270,train
5050,MN234194.1,Phages,56953,train
5051,MN010760.1,Phages,58718,train
5052,KC171647.1,Phages,38880,train
5053,KX130863.1,Phages,108050,train
5054,NC_005056.1,Phages,32684,train
5055,KX266627.1,Phages,5577,train
5056,NC_028685.1,Phages,62851,train
5057,MH588546.1,Phages,322272,train
5058,KP682389.1,Phages,65334,train
5059,MH045566.1,Phages,42655,train
5060,KF296718.1,Phages,38772,train
5061,MK540374.1,Phages,171823,train
5062,NC_028931.1,Phages,55108,train
5063,KY883639.1,Phages,125096,train
5064,KJ607165.1,Phages,15192,train
5065,KU998248.1,Phages,49768,train
5066,NC_040601.1,Phages,9552,train
5067,MK310143.1,Phages,153582,train
5068,KC139654.1,Phages,1934,train
5069,MK448539.1,Phages,10063,train
5070,MF403005.1,Phages,45423,train
5071,MK448608.1,Phages,8842,train
5072,MH892364.1,Phages,34289,train
5073,MH576959.1,Phages,51486,train
5074,GU196281.1,Phages,43461,train
5075,MH358458.1,Phages,68270,train
5076,MG711461.1,Phages,48211,train
5077,MF346584.1,Phages,45373,train
5078,KP137432.1,Phages,34565,train
5079,KX574454.1,Phages,52732,train
5080,NC_028870.1,Phages,43595,train
5081,NC_025440.1,Phages,134369,train
5082,MK514405.1,Phages,191699,train
5083,KR053198.1,Phages,17562,train
5084,KU160648.1,Phages,43336,train
5085,KJ019064.1,Phages,175640,train
5086,MG727697.1,Phages,41131,train
5087,KC661271.1,Phages,51373,train
5088,KC139527.1,Phages,24073,train
5089,NC_016158.1,Phages,49576,train
5090,MK359361.1,Phages,155951,train
5091,MH617153.2,Phages,4735,train
5092,MK875795.1,Phages,46543,train
5093,KX961629.1,Phages,160732,train
5094,KF322026.1,Phages,42544,train
5095,MK892545.1,Phages,28798,train
5096,MH617656.2,Phages,4683,train
5097,KC139568.1,Phages,8486,train
5098,MH673671.2,Phages,11129,train
5099,MG820640.1,Phages,29309,train
5100,KU686192.1,Phages,197539,train
5101,NC_031016.1,Phages,40273,train
5102,MH552567.2,Phages,5083,train
5103,MF919492.1,Phages,46732,train
5104,MK327929.1,Phages,168049,train
5105,KX449362.1,Phages,39092,train
5106,MH271314.1,Phages,46596,train
5107,NC_008723.1,Phages,44041,train
5108,NC_019496.1,Phages,39188,train
5109,MK448805.1,Phages,33344,train
5110,NC_019411.1,Phages,219216,train
5111,MH937499.1,Phages,40037,train
5112,LK392619.1,Phages,19741,train
5113,KX817174.1,Phages,51373,train
5114,NC_023555.1,Phages,43017,train
5115,KX557234.1,Phages,51371,train
5116,MH937501.1,Phages,34017,train
5117,MH674343.1,Phages,37129,train
5118,HM072038.1,Phages,39318,train
5119,MG839023.1,Phages,41856,train
5120,U88974.1,Phages,43075,train
5121,MK801731.1,Phages,56665,train
5122,KY555144.1,Phages,218729,train
5123,NC_008583.1,Phages,43128,train
5124,NC_029092.1,Phages,44974,train
5125,MH572278.1,Phages,4750,train
5126,KY065480.1,Phages,40449,train
5127,KX349248.1,Phages,174268,train
5128,AB920995.1,Phages,44360,train
5129,HE861935.1,Phages,45606,train
5130,MH590596.1,Phages,57001,train
5131,AF083977.1,Phages,36717,train
5132,AY701338.1,Phages,14844,train
5133,MF431734.1,Phages,120620,train
5134,AJ550635.1,Phages,4554,train
5135,KJ019049.1,Phages,172688,train
5136,KJ002054.2,Phages,54791,train
5137,NC_018836.1,Phages,50255,train
5138,MK279887.1,Phages,68355,train
5139,MH616928.2,Phages,4583,train
5140,NC_026591.1,Phages,44716,train
5141,NC_020201.1,Phages,142349,train
5142,MH268168.1,Phages,40914,train
5143,MH617307.2,Phages,4569,train
5144,MH399787.1,Phages,41491,train
5145,MG596800.2,Phages,47820,train
5146,MH572460.1,Phages,4425,train
5147,MK448722.1,Phages,36580,train
5148,MH651188.1,Phages,57726,train
5149,KJ019057.1,Phages,179110,train
5150,MH979674.1,Phages,43446,train
5151,MK448467.1,Phages,15724,train
5152,MK448525.1,Phages,9946,train
5153,LN610581.1,Phages,86668,train
5154,KF156338.1,Phages,189311,train
5155,MH616718.2,Phages,4477,train
5156,FJ174694.1,Phages,68450,train
5157,MK719717.1,Phages,80469,train
5158,MG593800.1,Phages,42551,train
5159,HM753705.1,Phages,5386,train
5160,KC748969.1,Phages,76479,train
5161,MK892848.1,Phages,41200,train
5162,EF380023.1,Phages,5386,train
5163,NC_028877.1,Phages,52967,train
5164,NC_015454.1,Phages,29074,train
5165,KX237515.1,Phages,51099,train
5166,KY549659.1,Phages,76621,train
5167,KJ019158.1,Phages,171292,train
5168,KX581093.3,Phages,53227,train
5169,KX179905.1,Phages,7929,train
5170,MH617640.2,Phages,5555,train
5171,MK016502.1,Phages,75675,train
5172,GU583987.1,Phages,40973,train
5173,KM983327.1,Phages,42158,train
5174,MG944230.1,Phages,47397,train
5175,NC_028776.1,Phages,59670,train
5176,MH572356.1,Phages,4504,train
5177,MH617618.1,Phages,5205,train
5178,AF489521.1,Phages,36596,train
5179,NC_004927.2,Phages,75898,train
5180,MH617047.2,Phages,5252,train
5181,MK448996.1,Phages,37871,train
5182,MK376953.1,Phages,60218,train
5183,MF443126.1,Phages,22434,train
5184,KJ019044.1,Phages,172681,train
5185,KY295891.1,Phages,44018,train
5186,NC_031900.1,Phages,191983,train
5187,MF775682.1,Phages,30945,train
5188,NC_007461.1,Phages,4530,train
5189,KC430106.1,Phages,159590,train
5190,MK719702.1,Phages,80341,train
5191,MK279877.1,Phages,68603,train
5192,KX266532.1,Phages,5577,train
5193,MK540254.1,Phages,171823,train
5194,NC_018859.1,Phages,77315,train
5195,NC_031111.1,Phages,53623,train
5196,MH926058.1,Phages,54601,train
5197,MK894438.1,Phages,54388,train
5198,MH648903.2,Phages,4294,train
5199,MF140408.1,Phages,58129,train
5200,MF074189.1,Phages,44005,train
5201,DQ426905.1,Phages,34600,train
5202,NC_031121.2,Phages,25905,train
5203,MK629527.1,Phages,6090,train
5204,MF919533.1,Phages,29217,train
5205,KX578044.1,Phages,28142,train
5206,MH606185.1,Phages,153268,train
5207,KX266348.1,Phages,5577,train
5208,GQ403789.1,Phages,17036,train
5209,NC_031019.1,Phages,41809,train
5210,JN006061.1,Phages,75933,train
5211,JQ177065.1,Phages,48454,train
5212,X69198.1,Phages,185578,train
5213,NC_024784.1,Phages,46440,train
5214,NC_006565.1,Phages,131522,train
5215,MK279855.1,Phages,68415,train
5216,KJ578780.1,Phages,29003,train
5217,FN429076.1,Phages,376759,train
5218,NC_000896.1,Phages,43785,train
5219,KX266492.1,Phages,5577,train
5220,NC_026928.1,Phages,189418,train
5221,NC_015453.1,Phages,29017,train
5222,MK540401.1,Phages,171823,train
5223,MK494103.1,Phages,15556,train
5224,MF580767.1,Phages,35636,train
5225,MG189906.1,Phages,96542,train
5226,MK359318.1,Phages,156374,train
5227,KT438501.2,Phages,51543,train
5228,NC_031053.1,Phages,50934,train
5229,NC_023731.1,Phages,53526,train
5230,KM197169.1,Phages,52647,train
5231,KT588072.1,Phages,42265,train
5232,KJ019084.1,Phages,171183,train
5233,MK165658.1,Phages,42932,train
5234,MN096380.1,Phages,76734,train
5235,NC_023725.1,Phages,156646,train
5236,MK448529.1,Phages,11884,train
5237,NC_020083.1,Phages,157834,train
5238,NC_030907.1,Phages,17562,train
5239,HE956707.2,Phages,42085,train
5240,NC_031013.1,Phages,34396,train
5241,MK359303.1,Phages,154529,train
5242,MF140426.1,Phages,15319,train
5243,MK892538.1,Phages,45468,train
5244,MH513979.1,Phages,52488,train
5245,MK112537.1,Phages,59708,train
5246,KX373687.1,Phages,22240,train
5247,MG962367.1,Phages,41562,train
5248,MK892510.1,Phages,22188,train
5249,KU963251.1,Phages,50127,train
5250,KR296687.1,Phages,41803,train
5251,MG897800.1,Phages,43133,train
5252,MF324910.1,Phages,76315,train
5253,MK892828.1,Phages,32775,train
5254,MK937600.1,Phages,76414,train
5255,NC_026604.1,Phages,53636,train
5256,NC_029047.1,Phages,32894,train
5257,NC_029120.1,Phages,60875,train
5258,KY464936.1,Phages,49156,train
5259,MK448782.1,Phages,43457,train
5260,KX266456.1,Phages,5577,train
5261,LC472881.1,Phages,65415,train
5262,MK892523.1,Phages,33243,train
5263,MN197465.1,Phages,114986,train
5264,MK144667.1,Phages,37729,train
5265,KX266619.1,Phages,5577,train
5266,KX266610.1,Phages,5577,train
5267,KX266459.1,Phages,5577,train
5268,MK448755.1,Phages,37660,train
5269,MG820633.1,Phages,29507,train
5270,MK359329.1,Phages,156360,train
5271,MK880124.2,Phages,45625,train
5272,NC_023613.1,Phages,204815,train
5273,MH616922.2,Phages,4683,train
5274,MK892837.1,Phages,28035,train
5275,NC_027345.1,Phages,73008,train
5276,KX815270.1,Phages,38749,train
5277,MH572319.1,Phages,4285,train
5278,DQ441417.1,Phages,185881,train
5279,KT337342.1,Phages,34563,train
5280,NC_030902.1,Phages,41207,train
5281,AP013029.1,Phages,155631,train
5282,KJ133706.1,Phages,41143,train
5283,CP017905.1,Phages,21012,train
5284,MK962758.1,Phages,86219,train
5285,MH271313.1,Phages,67118,train
5286,MH844528.1,Phages,150390,train
5287,KU686203.1,Phages,172342,train
5288,MK540273.1,Phages,171823,train
5289,MH445381.1,Phages,66750,train
5290,MH632117.1,Phages,48502,train
5291,NC_028782.1,Phages,40024,train
5292,MK448697.1,Phages,40414,train
5293,MK977695.1,Phages,150830,train
5294,KF771236.1,Phages,46719,train
5295,NC_002185.1,Phages,35466,train
5296,KF562101.1,Phages,75894,train
5297,MK433269.1,Phages,55349,train
5298,DQ441429.1,Phages,186662,train
5299,JX181829.1,Phages,159624,train
5300,MK449011.1,Phages,37554,train
5301,MK448986.1,Phages,37934,train
5302,MK448451.1,Phages,12166,train
5303,KX349275.1,Phages,175261,train
5304,KT388093.1,Phages,33900,train
5305,KC576783.1,Phages,41491,train
5306,MK799650.1,Phages,87872,train
5307,MH536812.1,Phages,52195,train
5308,KY684082.1,Phages,43036,train
5309,JF937108.1,Phages,52298,train
5310,NC_004589.1,Phages,40014,train
5311,NC_031049.1,Phages,161929,train
5312,MH572472.1,Phages,4199,train
5313,MF140400.1,Phages,43914,train
5314,MN096365.1,Phages,51500,train
5315,KT818595.1,Phages,50515,train
5316,AY133112.1,Phages,43198,train
5317,HQ377372.1,Phages,40048,train
5318,MH450124.1,Phages,50570,train
5319,AP014887.1,Phages,48157,train
5320,KR997929.1,Phages,52643,train
5321,MF668273.1,Phages,45426,train
5322,KU253712.1,Phages,165868,train
5323,KP696447.1,Phages,80148,train
5324,MF668277.1,Phages,75554,train
5325,KX266453.1,Phages,5577,train
5326,MH617098.1,Phages,4396,train
5327,MH172261.1,Phages,40635,train
5328,MN062713.1,Phages,41770,train
5329,JN225449.1,Phages,87603,train
5330,AM910651.1,Phages,43548,train
5331,KT887558.1,Phages,41871,train
5332,MK448341.1,Phages,9538,train
5333,MN270890.1,Phages,40313,train
5334,KP881232.1,Phages,149218,train
5335,KP793102.1,Phages,28349,train
5336,NC_023609.1,Phages,46739,train
5337,MK809530.1,Phages,112311,train
5338,NC_031127.1,Phages,240761,train
5339,MH617110.2,Phages,4281,train
5340,MK559428.1,Phages,52975,train
5341,HM753703.1,Phages,5386,train
5342,MF448563.1,Phages,31819,train
5343,MK448710.1,Phages,39808,train
5344,MH572445.1,Phages,4701,train
5345,KJ567046.1,Phages,68386,train
5346,NC_010391.1,Phages,42723,train
5347,KJ133697.1,Phages,41142,train
5348,KY549152.1,Phages,75215,train
5349,MK448421.1,Phages,8688,train
5350,MK373795.1,Phages,63595,train
5351,MK967392.1,Phages,50919,train
5352,NC_016654.1,Phages,39474,train
5353,JN800508.1,Phages,18919,train
5354,MK892685.1,Phages,43254,train
5355,MF919531.1,Phages,53051,train
5356,MN176221.1,Phages,52749,train
5357,MF919491.1,Phages,30112,train
5358,KM606998.1,Phages,168395,train
5359,JX913857.1,Phages,5386,train
5360,NC_018840.1,Phages,29612,train
5361,AJ298298.1,Phages,42575,train
5362,KX712237.1,Phages,46962,train
5363,MG872832.1,Phages,74594,train
5364,KT151955.1,Phages,126341,train
5365,MF490240.1,Phages,66291,train
5366,MH617546.2,Phages,4454,train
5367,MH572296.1,Phages,4116,train
5368,NC_028913.1,Phages,43145,train
5369,KR093636.1,Phages,26845,train
5370,NC_022769.1,Phages,165238,train
5371,NC_031041.1,Phages,52501,train
5372,MK279853.1,Phages,88970,train
5373,MN212906.1,Phages,39963,train
5374,NC_015208.1,Phages,39562,train
5375,HM753686.1,Phages,5386,train
5376,KY677846.1,Phages,107263,train
5377,MK448930.1,Phages,37950,train
5378,MK359364.1,Phages,154397,train
5379,NC_019718.1,Phages,45805,train
5380,MG883715.1,Phages,4942,train
5381,MN428062.1,Phages,17449,train
5382,KJ190157.1,Phages,108483,train
5383,MH616687.2,Phages,5177,train
5384,MG673519.1,Phages,68521,train
5385,MH616810.2,Phages,4400,train
5386,MK813938.1,Phages,115893,train
5387,MK359348.1,Phages,155955,train
5388,FN600414.1,Phages,184409,train
5389,KC292029.1,Phages,103257,train
5390,MG551505.1,Phages,9595,train
5391,AY583236.1,Phages,18855,train
5392,KY705284.1,Phages,35835,train
5393,KT361650.1,Phages,37994,train
5394,MH341451.1,Phages,38601,train
5395,MG925341.1,Phages,50884,train
5396,MK972711.1,Phages,31123,train
5397,KJ133707.1,Phages,41142,train
5398,MK967398.1,Phages,58287,train
5399,JN699626.1,Phages,154573,train
5400,MH616933.2,Phages,4460,train
5401,NC_023686.1,Phages,67949,train
5402,MK892630.1,Phages,36496,train
5403,MG944217.1,Phages,51373,train
5404,NC_009819.1,Phages,40539,train
5405,JN256079.1,Phages,43036,train
5406,MH572425.1,Phages,4409,train
5407,NC_024793.1,Phages,46847,train
5408,NC_018278.1,Phages,42832,train
5409,KY290756.1,Phages,43121,train
5410,KP087937.1,Phages,4634,train
5411,KX119189.1,Phages,23008,train
5412,NC_002666.1,Phages,35538,train
5413,MK448650.1,Phages,15411,train
5414,JQ740791.1,Phages,32581,train
5415,KP202971.1,Phages,81541,train
5416,NC_041851.1,Phages,37374,train
5417,KX266584.1,Phages,5577,train
5418,MH617032.2,Phages,5208,train
5419,MK962757.1,Phages,170740,train
5420,MG518519.1,Phages,45177,train
5421,NC_021773.2,Phages,43458,train
5422,MK892674.1,Phages,28969,train
5423,JN790865.1,Phages,162596,train
5424,NC_027394.1,Phages,40214,train
5425,MG298918.1,Phages,169907,train
5426,NC_019514.1,Phages,74669,train
5427,KX557285.1,Phages,66611,train
5428,KJ019085.1,Phages,222326,train
5429,NC_027363.1,Phages,41480,train
5430,KY705266.1,Phages,35663,train
5431,MH424446.1,Phages,46905,train
5432,AP018478.1,Phages,49728,train
5433,KF017005.1,Phages,58043,train
5434,MK892863.1,Phages,39595,train
5435,MK448967.1,Phages,37969,train
5436,MK892843.1,Phages,72605,train
5437,JN020142.1,Phages,57701,train
5438,MH552557.2,Phages,6556,train
5439,MG022440.1,Phages,138073,train
5440,MH552487.1,Phages,4437,train
5441,DQ163913.1,Phages,42999,train
5442,MK967381.1,Phages,59122,train
5443,KF787095.1,Phages,72329,train
5444,MH572376.1,Phages,4098,train
5445,MK757448.1,Phages,15675,train
5446,MK892849.1,Phages,36817,train
5447,MH572301.1,Phages,4470,train
5448,KY083058.1,Phages,51381,train
5449,MH153808.1,Phages,52304,train
5450,DQ441419.1,Phages,188062,train
5451,KX266378.1,Phages,5577,train
5452,MG925353.1,Phages,69439,train
5453,NC_028680.1,Phages,50515,train
5454,KY073338.1,Phages,361368,train
5455,AP014693.1,Phages,223932,train
5456,NC_027348.2,Phages,73882,train
5457,AY769964.1,Phages,4530,train
5458,KJ578769.1,Phages,29491,train
5459,MH669003.1,Phages,57754,train
5460,KX349280.1,Phages,175307,train
5461,KM370384.1,Phages,44366,train
5462,NC_021532.1,Phages,103910,train
5463,MH271306.1,Phages,45936,train
5464,MK448959.1,Phages,40527,train
5465,NC_004462.2,Phages,19604,train
5466,KY250482.1,Phages,58200,train
5467,MH479926.1,Phages,57542,train
5468,MG021307.1,Phages,171322,train
5469,NC_019485.1,Phages,59080,train
5470,MH617204.2,Phages,4580,train
5471,KF588566.1,Phages,138147,train
5472,MH616668.2,Phages,4500,train
5473,MG646671.1,Phages,87628,train
5474,NC_018271.1,Phages,35700,train
5475,NC_019405.1,Phages,215710,train
5476,MH617149.1,Phages,4655,train
5477,MN234233.1,Phages,40524,train
5478,MG925339.1,Phages,68249,train
5479,MH572479.1,Phages,4210,train
5480,NC_028851.1,Phages,37995,train
5481,KY523104.2,Phages,1516267,train
5482,MH572507.1,Phages,4353,train
5483,MG563770.1,Phages,5489,train
5484,KX266607.1,Phages,5577,train
5485,NC_002687.1,Phages,335593,train
5486,JQ086370.1,Phages,40710,train
5487,MK892646.1,Phages,28953,train
5488,MK340760.1,Phages,66086,train
5489,MF443123.1,Phages,22185,train
5490,NC_009018.1,Phages,38528,train
5491,MK448416.1,Phages,12236,train
5492,AB746912.1,Phages,37159,train
5493,MF370965.1,Phages,33906,train
5494,KU865302.1,Phages,54751,train
5495,KX236333.1,Phages,134927,train
5496,MH779508.1,Phages,67470,train
5497,FJ188381.1,Phages,62147,train
5498,MK540261.1,Phages,171823,train
5499,EF107159.1,Phages,3570,train
5500,MK279843.1,Phages,68650,train
5501,NC_017971.2,Phages,46271,train
5502,MK448543.1,Phages,10042,train
5503,KF361475.1,Phages,34145,train
5504,NC_029033.1,Phages,45045,train
5505,KF279414.1,Phages,52282,train
5506,KP202970.1,Phages,48216,train
5507,KX557274.1,Phages,47898,train
5508,MH572389.1,Phages,4053,train
5509,MK310182.1,Phages,39536,train
5510,MK892624.1,Phages,29996,train
5511,KU678392.1,Phages,32649,train
5512,NC_021330.1,Phages,103257,train
5513,NC_023557.1,Phages,271084,train
5514,NC_028880.1,Phages,38625,train
5515,NC_020489.1,Phages,40489,train
5516,MH617156.1,Phages,4460,train
5517,MK892526.1,Phages,39393,train
5518,KX346249.1,Phages,32477,train
5519,NC_027333.1,Phages,29421,train
5520,KX266306.1,Phages,5577,train
5521,MH450126.1,Phages,49756,train
5522,MK892495.1,Phages,41480,train
5523,MK719723.1,Phages,80312,train
5524,KX266328.1,Phages,5577,train
5525,NC_020200.1,Phages,36429,train
5526,KU878969.1,Phages,168929,train
5527,NC_031230.1,Phages,98136,train
5528,MK448453.1,Phages,15342,train
5529,MK524530.1,Phages,50346,train
5530,KX266606.1,Phages,5577,train
5531,MK892728.1,Phages,29533,train
5532,NC_029061.1,Phages,36315,train
5533,KY073123.1,Phages,154938,train
5534,NC_021537.1,Phages,39784,train
5535,MG209611.1,Phages,112793,train
5536,KX379667.1,Phages,30782,train
5537,MH617682.2,Phages,5105,train
5538,KX266391.1,Phages,5577,train
5539,MK310142.1,Phages,51854,train
5540,MK016662.1,Phages,45424,train
5541,KP682375.1,Phages,62708,train
5542,KJ804259.1,Phages,93794,train
5543,MK817115.1,Phages,352598,train
5544,JQ446452.1,Phages,49390,train
5545,NC_031031.1,Phages,52738,train
5546,MH401415.1,Phages,43458,train
5547,KX017520.1,Phages,45342,train
5548,MK892539.1,Phages,30126,train
5549,KC292023.1,Phages,35722,train
5550,KR422353.1,Phages,103737,train
5551,MK279910.1,Phages,68573,train
5552,NC_001422.1,Phages,5386,train
5553,NC_011375.1,Phages,1815785,train
5554,KX266379.1,Phages,5577,train
5555,MG250484.1,Phages,171911,train
5556,NC_031009.1,Phages,22884,train
5557,JF704100.1,Phages,65100,train
